,Frequency,Recency,Monetary,Cluster,Cluster Name
2057,5,95,3520.2200000000003,3,Potential Loyalists
2058,5,3,4238.76,2,Champions
2059,5,10,601.98,0,Loyal Customers
2060,5,131,1746.04,3,Potential Loyalists
2061,5,169,671.01,3,Potential Loyalists
2062,5,320,1410.18,3,Potential Loyalists
2063,5,2,1793.22,0,Loyal Customers
2064,5,298,4756.74,3,Potential Loyalists
2065,5,11,657.8100000000001,0,Loyal Customers
2066,5,91,2582.66,3,Potential Loyalists
2067,5,13,1698.07,0,Loyal Customers
2068,5,419,2162.93,3,Potential Loyalists
2069,5,6,1224.06,0,Loyal Customers
2070,5,210,2046.3400000000001,3,Potential Loyalists
2071,5,691,6798.72,3,Potential Loyalists
2072,5,45,2262.05,3,Potential Loyalists
2073,5,178,2047.51,3,Potential Loyalists
2074,5,59,127.89999999999999,0,Loyal Customers
2075,5,474,2146.39,3,Potential Loyalists
2076,5,34,2978.59,3,Potential Loyalists
2077,5,37,1100.28,0,Loyal Customers
2078,5,46,1545.58,3,Potential Loyalists
2079,5,59,768.82,3,Potential Loyalists
2080,5,0,1200.28,0,Loyal Customers
2081,5,168,790.0,3,Potential Loyalists
2082,5,12,876.57,0,Loyal Customers
2083,5,24,3114.4,0,Loyal Customers
2084,5,266,3365.86,3,Potential Loyalists
2085,5,2,1127.05,0,Loyal Customers
2086,5,455,1769.33,3,Potential Loyalists
2087,5,247,530.17,3,Potential Loyalists
2088,5,311,501.39000000000004,3,Potential Loyalists
2089,5,240,1582.77,3,Potential Loyalists
2090,5,394,535.65,3,Potential Loyalists
2091,5,115,6279.0,3,Potential Loyalists
2092,5,4,1019.27,0,Loyal Customers
2093,5,92,431.92,3,Potential Loyalists
2094,5,226,717.41,3,Potential Loyalists
2095,5,204,1068.95,3,Potential Loyalists
2096,5,184,965.4399999999999,3,Potential Loyalists
2097,5,169,1679.89,3,Potential Loyalists
2098,5,20,3702.6,0,Loyal Customers
2099,5,25,355.1,0,Loyal Customers
2100,5,40,2241.42,3,Potential Loyalists
2101,5,53,1363.6399999999999,3,Potential Loyalists
2102,5,218,2472.48,3,Potential Loyalists
2103,5,37,822.57,0,Loyal Customers
2104,5,52,3610.96,3,Potential Loyalists
2105,5,375,977.3,3,Potential Loyalists
2106,5,365,873.34,3,Potential Loyalists
2107,5,319,9443.04,3,Potential Loyalists
2108,5,132,1035.49,3,Potential Loyalists
2109,5,81,735.51,3,Potential Loyalists
2110,5,373,1142.47,3,Potential Loyalists
2111,5,53,2082.97,3,Potential Loyalists
2112,5,393,951.76,3,Potential Loyalists
2113,5,242,527.78,3,Potential Loyalists
2114,5,90,1998.0,3,Potential Loyalists
2115,5,11,900.53,0,Loyal Customers
2116,5,49,1817.52,3,Potential Loyalists
2117,5,63,2100.6,3,Potential Loyalists
2118,5,45,8501.62,3,Potential Loyalists
2119,5,43,3608.34,3,Potential Loyalists
2120,5,21,1808.68,0,Loyal Customers
2121,5,35,1507.25,0,Loyal Customers
2122,5,95,3723.87,3,Potential Loyalists
2123,5,35,1260.23,0,Loyal Customers
2124,5,27,2481.6,0,Loyal Customers
2125,5,0,2056.89,0,Loyal Customers
2126,5,78,2634.26,3,Potential Loyalists
2127,5,144,1152.19,3,Potential Loyalists
2128,5,157,784.8100000000001,3,Potential Loyalists
2129,5,64,1370.8400000000001,3,Potential Loyalists
2130,5,4,1845.31,0,Loyal Customers
2131,5,184,1850.56,3,Potential Loyalists
2132,5,74,2019.4,3,Potential Loyalists
2133,5,57,1180.05,3,Potential Loyalists
2134,5,2,987.1,0,Loyal Customers
2135,5,86,2696.36,3,Potential Loyalists
2136,5,23,1188.34,0,Loyal Customers
2137,5,62,1631.3600000000001,3,Potential Loyalists
2138,5,42,5059.32,3,Potential Loyalists
2139,5,20,5005.46,2,Champions
2140,5,2,932.6,0,Loyal Customers
2141,5,49,1143.27,3,Potential Loyalists
2142,5,5,1747.66,0,Loyal Customers
2143,5,11,783.96,0,Loyal Customers
2144,5,86,2594.62,3,Potential Loyalists
2145,5,296,756.46,3,Potential Loyalists
2146,5,6,4656.17,2,Champions
2147,5,59,1783.68,3,Potential Loyalists
2148,5,11,1009.43,0,Loyal Customers
2149,5,1,3887.07,2,Champions
2150,5,191,745.62,3,Potential Loyalists
2151,5,21,6390.36,2,Champions
2152,5,49,1708.1200000000001,3,Potential Loyalists
2153,5,25,600.07,0,Loyal Customers
2154,5,88,2232.4900000000002,3,Potential Loyalists
2155,5,21,822.92,0,Loyal Customers
2156,5,10,1314.81,0,Loyal Customers
2157,5,95,3859.2200000000003,3,Potential Loyalists
2158,5,15,1771.78,0,Loyal Customers
2159,5,0,1245.9,0,Loyal Customers
2160,4,286,511.25,3,Potential Loyalists
2161,4,7,1313.1,0,Loyal Customers
2162,4,18,4428.69,0,Loyal Customers
2163,4,1,357.0,0,Loyal Customers
2164,4,263,1938.33,3,Potential Loyalists
2165,4,51,813.48,0,Loyal Customers
2166,4,245,1015.24,3,Potential Loyalists
2167,4,103,618.09,3,Potential Loyalists
2168,4,310,913.6,3,Potential Loyalists
2169,4,10,1345.06,0,Loyal Customers
2170,4,9,2279.4900000000002,0,Loyal Customers
2171,4,46,673.26,0,Loyal Customers
2172,4,350,1217.99,3,Potential Loyalists
2173,4,22,1670.3700000000001,0,Loyal Customers
2174,4,385,1361.28,3,Potential Loyalists
2175,4,70,612.36,3,Potential Loyalists
2176,4,15,458.98,0,Loyal Customers
2177,4,437,3802.04,3,Potential Loyalists
2178,4,31,1154.47,0,Loyal Customers
2179,4,30,1747.98,0,Loyal Customers
2180,4,169,541.9,3,Potential Loyalists
2181,4,9,874.43,0,Loyal Customers
2182,4,66,999.45,3,Potential Loyalists
2183,4,530,1780.34,3,Potential Loyalists
2184,4,28,945.04,0,Loyal Customers
2185,4,210,1121.84,3,Potential Loyalists
2186,4,110,4092.0,3,Potential Loyalists
2187,4,0,597.3299999999999,0,Loyal Customers
2188,4,539,932.76,3,Potential Loyalists
2189,4,359,1101.97,3,Potential Loyalists
2190,4,363,773.05,3,Potential Loyalists
2191,4,157,2445.62,3,Potential Loyalists
2192,4,519,376.70000000000005,1,Lost Customers
2193,4,0,1260.86,0,Loyal Customers
2194,4,71,353.03,0,Loyal Customers
2195,4,255,1914.6999999999998,3,Potential Loyalists
2196,4,134,657.9000000000001,3,Potential Loyalists
2197,4,40,1435.85,0,Loyal Customers
2198,4,189,1986.8,3,Potential Loyalists
2199,4,431,1553.65,3,Potential Loyalists
2200,4,4,874.59,0,Loyal Customers
2201,4,94,1457.19,3,Potential Loyalists
2202,4,156,492.52,3,Potential Loyalists
2203,4,14,1320.21,0,Loyal Customers
2204,4,206,1574.93,3,Potential Loyalists
2205,4,60,959.37,3,Potential Loyalists
2206,4,24,439.06,0,Loyal Customers
2207,4,17,1313.19,0,Loyal Customers
2208,4,59,373.36,0,Loyal Customers
2209,4,414,1110.83,3,Potential Loyalists
2210,4,399,533.41,3,Potential Loyalists
2211,4,218,1497.33,3,Potential Loyalists
2212,4,156,2951.11,3,Potential Loyalists
2213,4,90,1231.36,3,Potential Loyalists
2214,4,373,921.5600000000001,3,Potential Loyalists
2215,4,415,2093.46,3,Potential Loyalists
2216,4,363,1377.77,3,Potential Loyalists
2217,4,45,1048.28,0,Loyal Customers
2218,4,256,1121.5,3,Potential Loyalists
2219,4,44,30.950000000000003,1,Lost Customers
2220,4,20,1422.4,0,Loyal Customers
2221,4,274,1189.98,3,Potential Loyalists
2222,4,164,470.83,3,Potential Loyalists
2223,4,87,544.3,3,Potential Loyalists
2224,4,17,501.12,0,Loyal Customers
2225,4,31,4387.64,3,Potential Loyalists
2226,4,583,1131.45,3,Potential Loyalists
2227,4,33,583.16,0,Loyal Customers
2228,4,472,784.17,3,Potential Loyalists
2229,4,112,2021.2,3,Potential Loyalists
2230,4,162,3340.03,3,Potential Loyalists
2231,4,71,1151.15,3,Potential Loyalists
2232,4,381,1276.66,3,Potential Loyalists
2233,4,253,1124.71,3,Potential Loyalists
2234,4,10,1299.52,0,Loyal Customers
2235,4,49,1070.98,0,Loyal Customers
2236,4,18,756.39,0,Loyal Customers
2237,4,73,1176.46,3,Potential Loyalists
2238,4,259,1117.05,3,Potential Loyalists
2239,4,400,1052.26,3,Potential Loyalists
2240,4,126,1226.8500000000001,3,Potential Loyalists
2241,4,500,658.3199999999999,3,Potential Loyalists
2242,4,3,2157.4,0,Loyal Customers
2243,4,89,1358.95,3,Potential Loyalists
2244,4,52,1382.07,3,Potential Loyalists
2245,4,14,535.86,0,Loyal Customers
2246,4,121,666.48,3,Potential Loyalists
2247,4,437,2124.46,3,Potential Loyalists
2248,4,431,617.72,3,Potential Loyalists
2249,4,397,1017.53,3,Potential Loyalists
2250,4,9,891.21,0,Loyal Customers
2251,4,18,1548.1299999999999,0,Loyal Customers
2252,4,81,1301.91,3,Potential Loyalists
2253,4,10,1006.8,0,Loyal Customers
2254,4,74,322.41,0,Loyal Customers
2255,4,157,842.42,3,Potential Loyalists
2256,4,32,868.37,0,Loyal Customers
2257,4,162,1594.23,3,Potential Loyalists
2258,4,102,762.16,3,Potential Loyalists
2259,4,336,341.36,1,Lost Customers
2260,4,427,1664.92,3,Potential Loyalists
2261,4,420,3517.69,3,Potential Loyalists
2262,4,18,870.09,0,Loyal Customers
2263,4,501,1233.06,3,Potential Loyalists
2264,4,360,2392.0,3,Potential Loyalists
2265,4,302,2614.2,3,Potential Loyalists
2266,4,97,786.5699999999999,3,Potential Loyalists
2267,4,10,658.95,0,Loyal Customers
2268,4,102,417.06,3,Potential Loyalists
2269,4,0,2501.84,0,Loyal Customers
2270,4,190,1431.78,3,Potential Loyalists
2271,4,200,851.37,3,Potential Loyalists
2272,4,38,1207.5,0,Loyal Customers
2273,4,39,782.37,0,Loyal Customers
2274,4,196,1159.61,3,Potential Loyalists
2275,4,464,1957.7,3,Potential Loyalists
2276,4,9,1328.55,0,Loyal Customers
2277,4,625,1313.67,3,Potential Loyalists
2278,4,11,773.36,0,Loyal Customers
2279,4,29,1131.75,0,Loyal Customers
2280,4,18,556.13,0,Loyal Customers
2281,4,234,1113.14,3,Potential Loyalists
2282,4,49,1263.52,3,Potential Loyalists
2283,4,52,1411.62,3,Potential Loyalists
2284,4,104,449.52,3,Potential Loyalists
2285,4,546,662.33,3,Potential Loyalists
2286,4,22,817.12,0,Loyal Customers
2287,4,8,1429.35,0,Loyal Customers
2288,4,72,4393.63,3,Potential Loyalists
2289,4,2,2479.16,0,Loyal Customers
2290,4,260,713.39,3,Potential Loyalists
2291,4,73,815.9000000000001,3,Potential Loyalists
2292,4,378,1074.47,3,Potential Loyalists
2293,4,329,1341.8500000000001,3,Potential Loyalists
2294,4,70,1777.49,3,Potential Loyalists
2295,4,43,777.68,0,Loyal Customers
2296,4,361,764.52,3,Potential Loyalists
2297,4,37,1070.97,0,Loyal Customers
2298,4,14,684.6,0,Loyal Customers
2299,4,170,2038.25,3,Potential Loyalists
2300,4,22,1466.3,0,Loyal Customers
2301,4,18,1293.71,0,Loyal Customers
2302,4,20,1685.26,0,Loyal Customers
2303,4,9,712.8000000000001,0,Loyal Customers
2304,4,13,1676.06,0,Loyal Customers
2305,4,66,1077.81,3,Potential Loyalists
2306,4,23,902.02,0,Loyal Customers
2307,4,89,4641.66,3,Potential Loyalists
2308,4,5,594.52,0,Loyal Customers
2309,4,7,1822.97,0,Loyal Customers
2310,4,420,2052.69,3,Potential Loyalists
2311,4,216,725.53,3,Potential Loyalists
2312,4,52,1344.78,3,Potential Loyalists
2313,4,98,1639.17,3,Potential Loyalists
2314,4,213,702.6,3,Potential Loyalists
2315,4,156,946.38,3,Potential Loyalists
2316,4,281,1232.79,3,Potential Loyalists
2317,4,427,1079.29,3,Potential Loyalists
2318,4,16,726.54,0,Loyal Customers
2319,4,63,1673.5,3,Potential Loyalists
2320,4,35,247.95999999999998,0,Loyal Customers
2321,4,59,946.8,3,Potential Loyalists
2322,4,316,1772.49,3,Potential Loyalists
2323,4,421,987.48,3,Potential Loyalists
2324,4,84,2235.92,3,Potential Loyalists
2325,4,44,1781.59,3,Potential Loyalists
2326,4,142,195.73999999999998,1,Lost Customers
2327,4,44,1159.99,0,Loyal Customers
2328,4,64,1025.17,3,Potential Loyalists
2329,4,233,695.4,3,Potential Loyalists
2330,4,28,1328.0700000000002,0,Loyal Customers
2331,4,23,906.24,0,Loyal Customers
2332,4,24,1252.74,0,Loyal Customers
2333,4,394,496.0,3,Potential Loyalists
2334,4,510,1378.74,3,Potential Loyalists
2335,4,100,2351.42,3,Potential Loyalists
2336,4,263,1584.97,3,Potential Loyalists
2337,4,70,3229.16,3,Potential Loyalists
2338,4,178,280.73,1,Lost Customers
2339,4,401,828.21,3,Potential Loyalists
2340,4,45,2324.36,3,Potential Loyalists
2341,4,287,4180.09,3,Potential Loyalists
2342,4,81,602.5600000000001,3,Potential Loyalists
2343,4,425,1056.42,3,Potential Loyalists
2344,4,3,3554.17,0,Loyal Customers
2345,4,43,1265.16,0,Loyal Customers
2346,4,144,2111.88,3,Potential Loyalists
2347,4,44,1076.8,0,Loyal Customers
2348,4,215,472.2,3,Potential Loyalists
2349,4,15,2624.26,0,Loyal Customers
2350,4,86,2556.84,3,Potential Loyalists
2351,4,372,818.7900000000001,3,Potential Loyalists
2352,4,191,751.7,3,Potential Loyalists
2353,4,85,1332.79,3,Potential Loyalists
2354,4,245,613.59,3,Potential Loyalists
2355,4,164,1078.85,3,Potential Loyalists
2356,4,67,2999.16,3,Potential Loyalists
2357,4,450,799.13,3,Potential Loyalists
2358,4,63,1408.24,3,Potential Loyalists
2359,4,17,779.05,0,Loyal Customers
2360,4,133,1844.06,3,Potential Loyalists
2361,4,405,593.5,3,Potential Loyalists
2362,4,373,548.22,3,Potential Loyalists
2363,4,77,2321.11,3,Potential Loyalists
2364,4,193,706.49,3,Potential Loyalists
2365,4,21,972.11,0,Loyal Customers
2366,4,38,698.13,0,Loyal Customers
2367,4,17,827.83,0,Loyal Customers
2368,4,285,594.88,3,Potential Loyalists
2369,4,583,1010.73,3,Potential Loyalists
2370,4,17,1446.09,0,Loyal Customers
2371,4,27,1991.01,0,Loyal Customers
2372,4,73,462.12,0,Loyal Customers
2373,4,373,410.95,1,Lost Customers
2374,4,107,297.99,1,Lost Customers
2375,4,276,2164.24,3,Potential Loyalists
2376,4,364,646.27,3,Potential Loyalists
2377,4,33,781.91,0,Loyal Customers
2378,4,106,1032.5,3,Potential Loyalists
2379,4,173,999.68,3,Potential Loyalists
2380,4,118,570.5,3,Potential Loyalists
2381,4,116,799.9,3,Potential Loyalists
2382,4,172,775.26,3,Potential Loyalists
2383,4,417,727.58,3,Potential Loyalists
2384,4,238,1275.25,3,Potential Loyalists
2385,4,512,3120.91,3,Potential Loyalists
2386,4,194,2016.5,3,Potential Loyalists
2387,4,155,513.88,3,Potential Loyalists
2388,4,23,886.5699999999999,0,Loyal Customers
2389,4,21,699.78,0,Loyal Customers
2390,4,375,244.37,1,Lost Customers
2391,4,31,2118.03,0,Loyal Customers
2392,4,22,969.51,0,Loyal Customers
2393,4,80,688.0,3,Potential Loyalists
2394,4,43,1443.69,0,Loyal Customers
2395,4,403,1137.8,3,Potential Loyalists
2396,4,59,1052.8700000000001,3,Potential Loyalists
2397,4,508,6695.6900000000005,3,Potential Loyalists
2398,4,287,2094.57,3,Potential Loyalists
2399,4,32,857.46,0,Loyal Customers
2400,4,14,729.25,0,Loyal Customers
2401,4,499,313.91999999999996,1,Lost Customers
2402,4,413,1161.2,3,Potential Loyalists
2403,4,386,356.71,1,Lost Customers
2404,4,53,1143.1,3,Potential Loyalists
2405,4,373,590.4399999999999,3,Potential Loyalists
2406,4,364,1159.99,3,Potential Loyalists
2407,4,35,732.41,0,Loyal Customers
2408,4,165,1012.72,3,Potential Loyalists
2409,4,55,2598.28,3,Potential Loyalists
2410,4,43,954.09,0,Loyal Customers
2411,4,421,785.37,3,Potential Loyalists
2412,4,5,1387.79,0,Loyal Customers
2413,4,305,521.89,3,Potential Loyalists
2414,4,487,1542.09,3,Potential Loyalists
2415,4,428,542.49,3,Potential Loyalists
2416,4,75,1421.34,3,Potential Loyalists
2417,4,50,1929.66,3,Potential Loyalists
2418,4,102,1124.49,3,Potential Loyalists
2419,4,413,1322.07,3,Potential Loyalists
2420,4,16,1063.9,0,Loyal Customers
2421,4,9,4014.1,0,Loyal Customers
2422,4,387,836.3,3,Potential Loyalists
2423,4,141,666.96,3,Potential Loyalists
2424,4,470,643.16,3,Potential Loyalists
2425,4,77,2648.62,3,Potential Loyalists
2426,4,369,888.91,3,Potential Loyalists
2427,4,63,456.41,0,Loyal Customers
2428,4,420,1079.66,3,Potential Loyalists
2429,4,10,994.13,0,Loyal Customers
2430,4,312,1189.45,3,Potential Loyalists
2431,4,15,775.96,0,Loyal Customers
2432,4,18,1094.59,0,Loyal Customers
2433,4,60,528.01,0,Loyal Customers
2434,4,40,781.7,0,Loyal Customers
2435,4,148,975.1,3,Potential Loyalists
2436,4,16,486.64,0,Loyal Customers
2437,4,114,2263.3,3,Potential Loyalists
2438,4,410,1523.97,3,Potential Loyalists
2439,4,156,1078.96,3,Potential Loyalists
2440,4,377,788.46,3,Potential Loyalists
2441,4,41,2148.63,3,Potential Loyalists
2442,4,142,839.64,3,Potential Loyalists
2443,4,364,930.7,3,Potential Loyalists
2444,4,204,514.25,3,Potential Loyalists
2445,4,500,1310.3400000000001,3,Potential Loyalists
2446,4,266,1131.04,3,Potential Loyalists
2447,4,1,1529.0,0,Loyal Customers
2448,4,63,1060.56,3,Potential Loyalists
2449,4,34,916.98,0,Loyal Customers
2450,4,251,571.3,3,Potential Loyalists
2451,4,24,1307.79,0,Loyal Customers
2452,4,50,1254.03,3,Potential Loyalists
2453,4,39,684.34,0,Loyal Customers
2454,4,130,1433.28,3,Potential Loyalists
2455,4,39,1340.5800000000002,0,Loyal Customers
2456,4,43,2824.69,3,Potential Loyalists
2457,4,16,1614.91,0,Loyal Customers
2458,4,80,542.04,3,Potential Loyalists
2459,4,23,781.28,0,Loyal Customers
2460,4,24,703.47,0,Loyal Customers
2461,4,380,385.46000000000004,1,Lost Customers
2462,4,57,501.56,0,Loyal Customers
2463,4,335,1660.35,3,Potential Loyalists
2464,4,44,748.5,0,Loyal Customers
2465,4,89,1444.58,3,Potential Loyalists
2466,4,165,803.54,3,Potential Loyalists
2467,4,247,1239.55,3,Potential Loyalists
2468,4,22,423.8,0,Loyal Customers
2469,4,150,1981.06,3,Potential Loyalists
2470,4,379,1227.54,3,Potential Loyalists
2471,4,6,92.52000000000001,0,Loyal Customers
2472,4,25,3323.47,0,Loyal Customers
2473,4,32,776.851,0,Loyal Customers
2474,4,56,1942.36,3,Potential Loyalists
2475,4,3,1293.03,0,Loyal Customers
2476,4,116,588.13,3,Potential Loyalists
2477,4,449,2240.9,3,Potential Loyalists
2478,4,54,2416.9,3,Potential Loyalists
2479,4,631,23297.66,3,Potential Loyalists
2480,4,427,1199.31,3,Potential Loyalists
2481,4,437,3147.36,3,Potential Loyalists
2482,4,57,4081.79,3,Potential Loyalists
2483,4,128,3242.0,3,Potential Loyalists
2484,4,50,3133.96,3,Potential Loyalists
2485,4,58,1360.68,3,Potential Loyalists
2486,4,431,1774.68,3,Potential Loyalists
2487,4,72,446.18,0,Loyal Customers
2488,4,428,474.1,3,Potential Loyalists
2489,4,198,660.55,3,Potential Loyalists
2490,4,70,453.64,0,Loyal Customers
2491,4,372,612.84,3,Potential Loyalists
2492,4,79,2369.55,3,Potential Loyalists
2493,4,463,1275.81,3,Potential Loyalists
2494,4,401,730.7,3,Potential Loyalists
2495,4,92,678.25,3,Potential Loyalists
2496,4,10,464.57,0,Loyal Customers
2497,4,69,1917.99,3,Potential Loyalists
2498,4,28,648.6,0,Loyal Customers
2499,4,266,354.09,1,Lost Customers
2500,4,1,890.22,0,Loyal Customers
2501,4,147,1106.73,3,Potential Loyalists
2502,4,1,1630.49,0,Loyal Customers
2503,4,17,1305.33,0,Loyal Customers
2504,4,116,1992.18,3,Potential Loyalists
2505,4,84,299.18,0,Loyal Customers
2506,4,360,548.76,3,Potential Loyalists
2507,4,10,745.06,0,Loyal Customers
2508,4,80,402.7,0,Loyal Customers
2509,4,155,331.58,1,Lost Customers
2510,4,32,622.57,0,Loyal Customers
2511,4,156,323.58,1,Lost Customers
2512,4,7,1131.56,0,Loyal Customers
2513,4,16,839.14,0,Loyal Customers
2514,4,381,1434.95,3,Potential Loyalists
2515,4,434,2878.96,3,Potential Loyalists
2516,4,379,2209.98,3,Potential Loyalists
2517,4,2,434.35,0,Loyal Customers
2518,4,462,628.4399999999999,3,Potential Loyalists
2519,4,93,737.05,3,Potential Loyalists
2520,4,84,1560.46,3,Potential Loyalists
2521,4,190,922.35,3,Potential Loyalists
2522,4,206,1192.36,3,Potential Loyalists
2523,4,404,1269.05,3,Potential Loyalists
2524,4,399,1941.1200000000001,3,Potential Loyalists
2525,4,14,762.75,0,Loyal Customers
2526,4,3,1255.59,0,Loyal Customers
2527,4,64,591.73,0,Loyal Customers
2528,4,358,1412.89,3,Potential Loyalists
2529,4,30,975.87,0,Loyal Customers
2530,4,33,1046.74,0,Loyal Customers
2531,4,25,1348.93,0,Loyal Customers
2532,4,8,689.1,0,Loyal Customers
2533,4,443,1770.0,3,Potential Loyalists
2534,4,9,862.18,0,Loyal Customers
2535,4,462,444.9,1,Lost Customers
2536,4,382,1211.75,3,Potential Loyalists
2537,4,169,2027.79,3,Potential Loyalists
2538,4,16,1249.01,0,Loyal Customers
2539,4,361,689.07,3,Potential Loyalists
2540,4,365,1162.0,3,Potential Loyalists
2541,4,9,8510.93,2,Champions
2542,4,10,652.74,0,Loyal Customers
2543,4,53,939.37,0,Loyal Customers
2544,4,617,1176.84,3,Potential Loyalists
2545,4,233,731.26,3,Potential Loyalists
2546,4,129,3757.6,3,Potential Loyalists
2547,4,13,575.46,0,Loyal Customers
2548,4,18,703.02,0,Loyal Customers
2549,4,38,958.78,0,Loyal Customers
2550,4,554,596.09,3,Potential Loyalists
2551,4,401,746.56,3,Potential Loyalists
2552,4,468,515.0,3,Potential Loyalists
2553,4,24,971.32,0,Loyal Customers
2554,4,63,695.42,0,Loyal Customers
2555,4,270,366.91,1,Lost Customers
2556,4,1,1418.03,0,Loyal Customers
2557,4,368,717.39,3,Potential Loyalists
2558,4,323,1254.89,3,Potential Loyalists
2559,4,4,753.28,0,Loyal Customers
2560,4,77,2726.73,3,Potential Loyalists
2561,4,610,797.96,3,Potential Loyalists
2562,4,84,2497.88,3,Potential Loyalists
2563,4,77,1788.38,3,Potential Loyalists
2564,4,65,619.8,0,Loyal Customers
2565,4,561,496.15999999999997,1,Lost Customers
2566,4,123,572.3,3,Potential Loyalists
2567,4,20,4642.45,0,Loyal Customers
2568,4,108,1373.35,3,Potential Loyalists
2569,4,238,1980.4,3,Potential Loyalists
2570,4,16,2062.67,0,Loyal Customers
2571,4,84,997.63,3,Potential Loyalists
2572,4,370,2266.76,3,Potential Loyalists
2573,4,233,2424.87,3,Potential Loyalists
2574,4,32,488.06,0,Loyal Customers
2575,4,173,734.4,3,Potential Loyalists
2576,4,150,3345.64,3,Potential Loyalists
2577,4,319,1516.72,3,Potential Loyalists
2578,4,512,1182.3799999999999,3,Potential Loyalists
2579,4,134,1508.0,3,Potential Loyalists
2580,4,14,1568.63,0,Loyal Customers
2581,4,548,262.64,1,Lost Customers
2582,4,73,920.81,3,Potential Loyalists
2583,4,50,559.97,0,Loyal Customers
2584,4,598,701.96,3,Potential Loyalists
2585,4,22,1820.09,0,Loyal Customers
2586,4,70,1006.53,3,Potential Loyalists
2587,4,1,1412.32,0,Loyal Customers
